ID,City,Month,Day,Year,AvgTemperature
929998,Madrid,12,19,2016,43.3
929999,Madrid,12,20,2016,39
930000,Madrid,12,21,2016,44.5
930001,Madrid,12,22,2016,42.1
930002,Madrid,12,23,2016,42.8
930003,Madrid,12,24,2016,43.1
930004,Madrid,12,25,2016,41.2
930005,Madrid,12,26,2016,40.3
930006,Madrid,12,27,2016,42.7
930007,Madrid,12,28,2016,42.7
930008,Madrid,12,29,2016,37.4
930009,Madrid,12,30,2016,35
930010,Madrid,12,31,2016,29.5
930011,Madrid,1,1,2017,31.6
930012,Madrid,1,2,2017,35.9
930013,Madrid,1,3,2017,40.3
930014,Madrid,1,4,2017,40.6
930015,Madrid,1,5,2017,41.8
930016,Madrid,1,6,2017,36.2
930017,Madrid,1,7,2017,35.7
930018,Madrid,1,8,2017,37.2
930019,Madrid,1,9,2017,37.8
930020,Madrid,1,10,2017,43.2
930021,Madrid,1,11,2017,52.9
930022,Madrid,1,12,2017,44.8
930023,Madrid,1,13,2017,45.2
930024,Madrid,1,14,2017,37.9
930025,Madrid,1,15,2017,40.3
930026,Madrid,1,16,2017,45.7
930027,Madrid,1,17,2017,43.9
930028,Madrid,1,18,2017,32.6
930029,Madrid,1,19,2017,35.2
930030,Madrid,1,20,2017,41.6
930031,Madrid,1,21,2017,43.2
930032,Madrid,1,22,2017,36.7
930033,Madrid,1,23,2017,41.5
930034,Madrid,1,24,2017,38.2
930035,Madrid,1,25,2017,36.9
930036,Madrid,1,26,2017,34.3
930037,Madrid,1,27,2017,40.7
930038,Madrid,1,28,2017,41.1
930039,Madrid,1,29,2017,41.3
930040,Madrid,1,30,2017,48.4
930041,Madrid,1,31,2017,48.2
930042,Madrid,2,1,2017,44.4
930043,Madrid,2,2,2017,48.5
930044,Madrid,2,3,2017,49.8
930045,Madrid,2,4,2017,53.5
930046,Madrid,2,5,2017,48.7
930047,Madrid,2,6,2017,51.4
930048,Madrid,2,7,2017,49.3
930049,Madrid,2,8,2017,43.2
930050,Madrid,2,9,2017,38.8
930051,Madrid,2,10,2017,36.9
930052,Madrid,2,11,2017,42.3
930053,Madrid,2,12,2017,47.8
930054,Madrid,2,13,2017,50.6
930055,Madrid,2,14,2017,44.8
930056,Madrid,2,15,2017,47.4
930057,Madrid,2,16,2017,44.6
930058,Madrid,2,17,2017,43.9
930059,Madrid,2,18,2017,44
930060,Madrid,2,19,2017,48.8
930061,Madrid,2,20,2017,45.7
930062,Madrid,2,21,2017,46
930063,Madrid,2,22,2017,49.4
930064,Madrid,2,23,2017,50.8
930065,Madrid,2,24,2017,52
930066,Madrid,2,25,2017,48
930067,Madrid,2,26,2017,45.9
930068,Madrid,2,27,2017,50
930069,Madrid,2,28,2017,50.8
930070,Madrid,3,1,2017,50.4
930071,Madrid,3,2,2017,47.5
930072,Madrid,3,3,2017,44.2
930073,Madrid,3,4,2017,41.9
930074,Madrid,3,5,2017,48.5
930075,Madrid,3,6,2017,57.9
930076,Madrid,3,7,2017,58.1
930077,Madrid,3,8,2017,54.7
930078,Madrid,3,9,2017,57.4
930079,Madrid,3,10,2017,58.8
930080,Madrid,3,11,2017,57.6
930081,Madrid,3,12,2017,52.2
930082,Madrid,3,13,2017,50.9
930083,Madrid,3,14,2017,57.5
930084,Madrid,3,15,2017,56.2
930085,Madrid,3,16,2017,52.9
930086,Madrid,3,17,2017,51.7
930087,Madrid,3,18,2017,53
930088,Madrid,3,19,2017,56.2
930089,Madrid,3,20,2017,59.9
930090,Madrid,3,21,2017,54.2
930091,Madrid,3,22,2017,47.1
930092,Madrid,3,23,2017,37.4
930093,Madrid,3,24,2017,39.1
930094,Madrid,3,25,2017,40.6
930095,Madrid,3,26,2017,50
930096,Madrid,3,27,2017,50.4
930097,Madrid,3,28,2017,51.7
930098,Madrid,3,29,2017,52.8
930099,Madrid,3,30,2017,56.6
930100,Madrid,3,31,2017,59.5
930101,Madrid,4,1,2017,55.6
930102,Madrid,4,2,2017,53.5
930103,Madrid,4,3,2017,52.6
930104,Madrid,4,4,2017,55.1
930105,Madrid,4,5,2017,55.7
930106,Madrid,4,6,2017,57.4
930107,Madrid,4,7,2017,58.9
930108,Madrid,4,8,2017,58.8
930109,Madrid,4,9,2017,59.5
930110,Madrid,4,10,2017,60.5
930111,Madrid,4,11,2017,64.1
930112,Madrid,4,12,2017,65.1
930113,Madrid,4,13,2017,65.8
930114,Madrid,4,14,2017,64.5
930115,Madrid,4,15,2017,64.8
930116,Madrid,4,16,2017,62.9
930117,Madrid,4,17,2017,65.8
930118,Madrid,4,18,2017,67.7
930119,Madrid,4,19,2017,61.8
930120,Madrid,4,20,2017,57
930121,Madrid,4,21,2017,55.5
930122,Madrid,4,22,2017,55.4
930123,Madrid,4,23,2017,61.8
930124,Madrid,4,24,2017,63.6
930125,Madrid,4,25,2017,64
930126,Madrid,4,26,2017,58.5
930127,Madrid,4,27,2017,48.6
930128,Madrid,4,28,2017,49.7
930129,Madrid,4,29,2017,50.3
930130,Madrid,4,30,2017,51.9
930131,Madrid,5,1,2017,53
930132,Madrid,5,2,2017,60.8
930133,Madrid,5,3,2017,65.7
930134,Madrid,5,4,2017,66.7
930135,Madrid,5,5,2017,64
930136,Madrid,5,6,2017,60.3
930137,Madrid,5,7,2017,64.7
930138,Madrid,5,8,2017,71
930139,Madrid,5,9,2017,70.8
930140,Madrid,5,10,2017,65.8
930141,Madrid,5,11,2017,57.2
930142,Madrid,5,12,2017,56.8
930143,Madrid,5,13,2017,61
930144,Madrid,5,14,2017,63.2
930145,Madrid,5,15,2017,66.8
930146,Madrid,5,16,2017,73.7
930147,Madrid,5,17,2017,72.3
930148,Madrid,5,18,2017,63.6
930149,Madrid,5,19,2017,60.3
930150,Madrid,5,20,2017,64.2
930151,Madrid,5,21,2017,67.6
930152,Madrid,5,22,2017,71.2
930153,Madrid,5,23,2017,78
930154,Madrid,5,24,2017,76.5
930155,Madrid,5,25,2017,78.2
930156,Madrid,5,26,2017,77.7
930157,Madrid,5,27,2017,78.7
930158,Madrid,5,28,2017,75.1
930159,Madrid,5,29,2017,72.5
930160,Madrid,5,30,2017,70.8
930161,Madrid,5,31,2017,71.9
930162,Madrid,6,1,2017,75.6
930163,Madrid,6,2,2017,76.8
930164,Madrid,6,3,2017,73.1
930165,Madrid,6,4,2017,68.4
930166,Madrid,6,5,2017,67.4
930167,Madrid,6,6,2017,72.7
930168,Madrid,6,7,2017,75.4
930169,Madrid,6,8,2017,79.8
930170,Madrid,6,9,2017,80.5
930171,Madrid,6,10,2017,81.4
930172,Madrid,6,11,2017,85.2
930173,Madrid,6,12,2017,86.9
930174,Madrid,6,13,2017,86
930175,Madrid,6,14,2017,87
930176,Madrid,6,15,2017,87.6
930177,Madrid,6,16,2017,86.4
930178,Madrid,6,17,2017,90.1
930179,Madrid,6,18,2017,88.8
930180,Madrid,6,19,2017,84.9
930181,Madrid,6,20,2017,80.3
930182,Madrid,6,21,2017,84
930183,Madrid,6,22,2017,87.3
930184,Madrid,6,23,2017,86.7
930185,Madrid,6,24,2017,84.3
930186,Madrid,6,25,2017,78.1
930187,Madrid,6,26,2017,74.9
930188,Madrid,6,27,2017,73.7
930189,Madrid,6,28,2017,71.2
930190,Madrid,6,29,2017,65.5
930191,Madrid,6,30,2017,64.7
930192,Madrid,7,1,2017,66.3
930193,Madrid,7,2,2017,73.1
930194,Madrid,7,3,2017,80
930195,Madrid,7,4,2017,82.2
930196,Madrid,7,5,2017,83.8
930197,Madrid,7,6,2017,67.5
930198,Madrid,7,7,2017,66
930199,Madrid,7,8,2017,67.6
930200,Madrid,7,9,2017,76.5
930201,Madrid,7,10,2017,79.4
930202,Madrid,7,11,2017,79.3
930203,Madrid,7,12,2017,84
930204,Madrid,7,13,2017,88.1
930205,Madrid,7,14,2017,88.7
930206,Madrid,7,15,2017,85.7
930207,Madrid,7,16,2017,86.6
930208,Madrid,7,17,2017,85.3
930209,Madrid,7,18,2017,86.4
930210,Madrid,7,19,2017,83.7
930211,Madrid,7,20,2017,80.1
930212,Madrid,7,21,2017,80.2
930213,Madrid,7,22,2017,78.8
930214,Madrid,7,23,2017,80.2
930215,Madrid,7,24,2017,79.4
930216,Madrid,7,25,2017,75.4
930217,Madrid,7,26,2017,78.9
930218,Madrid,7,27,2017,84.7
930219,Madrid,7,28,2017,85.7
930220,Madrid,7,29,2017,85
930221,Madrid,7,30,2017,85
930222,Madrid,7,31,2017,82.4
930223,Madrid,8,1,2017,80.7
930224,Madrid,8,2,2017,81.4
930225,Madrid,8,3,2017,83.8
930226,Madrid,8,4,2017,87.2
930227,Madrid,8,5,2017,89.8
930228,Madrid,8,6,2017,85.7
930229,Madrid,8,7,2017,84.1
930230,Madrid,8,8,2017,76.7
930231,Madrid,8,9,2017,71.4
930232,Madrid,8,10,2017,67.6
930233,Madrid,8,11,2017,70.9
930234,Madrid,8,12,2017,76.1
930235,Madrid,8,13,2017,79.1
930236,Madrid,8,14,2017,82.4
930237,Madrid,8,15,2017,82
930238,Madrid,8,16,2017,81.6
930239,Madrid,8,17,2017,84.8
930240,Madrid,8,18,2017,84.6
930241,Madrid,8,19,2017,83.3
930242,Madrid,8,20,2017,83.8
930243,Madrid,8,21,2017,84.3
930244,Madrid,8,22,2017,86.5
930245,Madrid,8,23,2017,85.8
930246,Madrid,8,24,2017,82.3
930247,Madrid,8,25,2017,80.7
930248,Madrid,8,26,2017,79.3
930249,Madrid,8,27,2017,76.3
930250,Madrid,8,28,2017,68
930251,Madrid,8,29,2017,68.8
930252,Madrid,8,30,2017,71.6
930253,Madrid,8,31,2017,73.3
930254,Madrid,9,1,2017,71.8
930255,Madrid,9,2,2017,68.4
930256,Madrid,9,3,2017,74.2
930257,Madrid,9,4,2017,75.6
930258,Madrid,9,5,2017,76.5
930259,Madrid,9,6,2017,79.1
930260,Madrid,9,7,2017,75.5
930261,Madrid,9,8,2017,72.9
930262,Madrid,9,9,2017,69.6
930263,Madrid,9,10,2017,65.2
930264,Madrid,9,11,2017,73.1
930265,Madrid,9,12,2017,71.9
930266,Madrid,9,13,2017,72.6
930267,Madrid,9,14,2017,72.2
930268,Madrid,9,15,2017,63.5
930269,Madrid,9,16,2017,59.5
930270,Madrid,9,17,2017,61.7
930271,Madrid,9,18,2017,63
930272,Madrid,9,19,2017,64.6
930273,Madrid,9,20,2017,66.7
930274,Madrid,9,21,2017,68.7
930275,Madrid,9,22,2017,70.6
930276,Madrid,9,23,2017,69.4
930277,Madrid,9,24,2017,70.5
930278,Madrid,9,25,2017,69.2
930279,Madrid,9,26,2017,67
930280,Madrid,9,27,2017,66.7
930281,Madrid,9,28,2017,68
930282,Madrid,9,29,2017,70.5
930283,Madrid,9,30,2017,70.8
930284,Madrid,10,1,2017,71.3
930285,Madrid,10,2,2017,70.9
930286,Madrid,10,3,2017,72.6
930287,Madrid,10,4,2017,73.1
930288,Madrid,10,5,2017,72
930289,Madrid,10,6,2017,72.8
930290,Madrid,10,7,2017,65.3
930291,Madrid,10,8,2017,64.7
930292,Madrid,10,9,2017,64.6
930293,Madrid,10,10,2017,63.7
930294,Madrid,10,11,2017,64
930295,Madrid,10,12,2017,65.4
930296,Madrid,10,13,2017,67.7
930297,Madrid,10,14,2017,66.5
930298,Madrid,10,15,2017,70.2
930299,Madrid,10,16,2017,67.1
930300,Madrid,10,17,2017,59.7
930301,Madrid,10,18,2017,55.7
930302,Madrid,10,19,2017,55.1
930303,Madrid,10,20,2017,59.5
930304,Madrid,10,21,2017,63
930305,Madrid,10,22,2017,56.4
930306,Madrid,10,23,2017,56.1
930307,Madrid,10,24,2017,59.4
930308,Madrid,10,25,2017,60.6
930309,Madrid,10,26,2017,61.3
930310,Madrid,10,27,2017,64
930311,Madrid,10,28,2017,61.7
930312,Madrid,10,29,2017,58.1
930313,Madrid,10,30,2017,56.9
930314,Madrid,10,31,2017,54.8
930315,Madrid,11,1,2017,55.4
930316,Madrid,11,2,2017,57.4
930317,Madrid,11,3,2017,58
930318,Madrid,11,4,2017,55.4
930319,Madrid,11,5,2017,54
930320,Madrid,11,6,2017,51.1
930321,Madrid,11,7,2017,47.5
930322,Madrid,11,8,2017,47.2
930323,Madrid,11,9,2017,46.1
930324,Madrid,11,10,2017,49.2
930325,Madrid,11,11,2017,50.3
930326,Madrid,11,12,2017,49.1
930327,Madrid,11,13,2017,49.6
930328,Madrid,11,14,2017,44.8
930329,Madrid,11,15,2017,43.6
930330,Madrid,11,16,2017,45.8
930331,Madrid,11,17,2017,47.6
930332,Madrid,11,18,2017,49.6
930333,Madrid,11,19,2017,46
930334,Madrid,11,20,2017,45.3
930335,Madrid,11,21,2017,44.6
930336,Madrid,11,22,2017,44.4
930337,Madrid,11,23,2017,50.4
930338,Madrid,11,24,2017,52.7
930339,Madrid,11,25,2017,49.5
930340,Madrid,11,26,2017,43.3
930341,Madrid,11,27,2017,37.1
930342,Madrid,11,28,2017,38.3
930343,Madrid,11,29,2017,44.2
930344,Madrid,11,30,2017,38.3
930345,Madrid,12,1,2017,35.6
930346,Madrid,12,2,2017,36.8
930347,Madrid,12,3,2017,38.7
930348,Madrid,12,4,2017,36.1
930349,Madrid,12,5,2017,35.6
930350,Madrid,12,6,2017,34.6
930351,Madrid,12,7,2017,36.6
930352,Madrid,12,8,2017,40.8
930353,Madrid,12,9,2017,48.7
930354,Madrid,12,10,2017,52.3
930355,Madrid,12,11,2017,47
930356,Madrid,12,12,2017,39.5
930357,Madrid,12,13,2017,37.6
930358,Madrid,12,14,2017,45.2
930359,Madrid,12,15,2017,49.2
930360,Madrid,12,16,2017,41
930361,Madrid,12,17,2017,39.2
930362,Madrid,12,18,2017,39.3
930363,Madrid,12,19,2017,47
930364,Madrid,12,20,2017,38.2
930365,Madrid,12,21,2017,42.9
930366,Madrid,12,22,2017,40.3
930367,Madrid,12,23,2017,42.3
930368,Madrid,12,24,2017,39.9
930369,Madrid,12,25,2017,37
930370,Madrid,12,26,2017,43.4
930371,Madrid,12,27,2017,47.9
930372,Madrid,12,28,2017,52
930373,Madrid,12,29,2017,54.4
930374,Madrid,12,30,2017,50.9
930375,Madrid,12,31,2017,46.7
930376,Madrid,1,1,2018,45.7
930377,Madrid,1,2,2018,50.4
930378,Madrid,1,3,2018,49.2
930379,Madrid,1,4,2018,51.4
930380,Madrid,1,5,2018,49.8
930381,Madrid,1,6,2018,39.1
930382,Madrid,1,7,2018,36.7
930383,Madrid,1,8,2018,36.2
930384,Madrid,1,9,2018,33.4
930385,Madrid,1,10,2018,40.8
930386,Madrid,1,11,2018,43.3
930387,Madrid,1,12,2018,39.5
930388,Madrid,1,13,2018,35.8
930389,Madrid,1,14,2018,39.5
930390,Madrid,1,15,2018,38.1
930391,Madrid,1,16,2018,41.9
930392,Madrid,1,17,2018,42.3
930393,Madrid,1,18,2018,41.6
930394,Madrid,1,19,2018,43.7
930395,Madrid,1,20,2018,44
930396,Madrid,1,21,2018,47.2
930397,Madrid,1,22,2018,44.9
930398,Madrid,1,23,2018,44.5
930399,Madrid,1,24,2018,44.5
930400,Madrid,1,25,2018,41.1
930401,Madrid,1,26,2018,42.9
930402,Madrid,1,27,2018,43.6
930403,Madrid,1,28,2018,46.5
930404,Madrid,1,29,2018,45.3
930405,Madrid,1,30,2018,41.6
930406,Madrid,1,31,2018,40.3
930407,Madrid,2,1,2018,38.4
930408,Madrid,2,2,2018,39.5
930409,Madrid,2,3,2018,40
930410,Madrid,2,4,2018,38.3
930411,Madrid,2,5,2018,35.5
930412,Madrid,2,6,2018,37.5
930413,Madrid,2,7,2018,34.3
930414,Madrid,2,8,2018,33.6
930415,Madrid,2,9,2018,34.6
930416,Madrid,2,10,2018,41.5
930417,Madrid,2,11,2018,45
930418,Madrid,2,12,2018,45.8
930419,Madrid,2,13,2018,38.4
930420,Madrid,2,14,2018,47.5
930421,Madrid,2,15,2018,46.2
930422,Madrid,2,16,2018,49
930423,Madrid,2,17,2018,48.3
930424,Madrid,2,18,2018,45.7
930425,Madrid,2,19,2018,50.4
930426,Madrid,2,20,2018,51.2
930427,Madrid,2,21,2018,46
930428,Madrid,2,22,2018,38.1
930429,Madrid,2,23,2018,37.2
930430,Madrid,2,24,2018,38
930431,Madrid,2,25,2018,40.5
930432,Madrid,2,26,2018,44.7
930433,Madrid,2,27,2018,37.5
930434,Madrid,2,28,2018,45.7
930435,Madrid,3,1,2018,50
930436,Madrid,3,2,2018,43.4
930437,Madrid,3,3,2018,49.1
930438,Madrid,3,4,2018,49.2
930439,Madrid,3,5,2018,46
930440,Madrid,3,6,2018,45.6
930441,Madrid,3,7,2018,46
930442,Madrid,3,8,2018,46.7
930443,Madrid,3,9,2018,52
930444,Madrid,3,10,2018,52.1
930445,Madrid,3,11,2018,47.3
930446,Madrid,3,12,2018,49.7
930447,Madrid,3,13,2018,50.2
930448,Madrid,3,14,2018,48.8
930449,Madrid,3,15,2018,48.2
930450,Madrid,3,16,2018,46
930451,Madrid,3,17,2018,43.8
930452,Madrid,3,18,2018,48
930453,Madrid,3,19,2018,43.8
930454,Madrid,3,20,2018,41.9
930455,Madrid,3,21,2018,42.9
930456,Madrid,3,22,2018,43.4
930457,Madrid,3,23,2018,45.4
930458,Madrid,3,24,2018,46.8
930459,Madrid,3,25,2018,47.5
930460,Madrid,3,26,2018,49.3
930461,Madrid,3,27,2018,55.6
930462,Madrid,3,28,2018,57.2
930463,Madrid,3,29,2018,54.6
930464,Madrid,3,30,2018,47.4
930465,Madrid,3,31,2018,48.4
930466,Madrid,4,1,2018,50.4
930467,Madrid,4,2,2018,56.4
930468,Madrid,4,3,2018,56
930469,Madrid,4,4,2018,52.8
930470,Madrid,4,5,2018,52.5
930471,Madrid,4,6,2018,52.9
930472,Madrid,4,7,2018,49.4
930473,Madrid,4,8,2018,49.8
930474,Madrid,4,9,2018,44.2
930475,Madrid,4,10,2018,43.9
930476,Madrid,4,11,2018,46.4
930477,Madrid,4,12,2018,48.1
930478,Madrid,4,13,2018,48.6
930479,Madrid,4,14,2018,51.9
930480,Madrid,4,15,2018,55.1
930481,Madrid,4,16,2018,54.6
930482,Madrid,4,17,2018,57.5
930483,Madrid,4,18,2018,62.3
930484,Madrid,4,19,2018,62.2
930485,Madrid,4,20,2018,61.5
930486,Madrid,4,21,2018,58
930487,Madrid,4,22,2018,62.6
930488,Madrid,4,23,2018,64
930489,Madrid,4,24,2018,65.7
930490,Madrid,4,25,2018,67.4
930491,Madrid,4,26,2018,66.6
930492,Madrid,4,27,2018,66.9
930493,Madrid,4,28,2018,57.7
930494,Madrid,4,29,2018,48.3
930495,Madrid,4,30,2018,46.2
930496,Madrid,5,1,2018,49.5
930497,Madrid,5,2,2018,52.8
930498,Madrid,5,3,2018,55.8
930499,Madrid,5,4,2018,56.4
930500,Madrid,5,5,2018,61.9
930501,Madrid,5,6,2018,64.3
930502,Madrid,5,7,2018,61.9
930503,Madrid,5,8,2018,63.6
930504,Madrid,5,9,2018,65.9
930505,Madrid,5,10,2018,65.5
930506,Madrid,5,11,2018,65.3
930507,Madrid,5,12,2018,62.2
930508,Madrid,5,13,2018,54.6
930509,Madrid,5,14,2018,58.9
930510,Madrid,5,15,2018,59.9
930511,Madrid,5,16,2018,65.1
930512,Madrid,5,17,2018,66
930513,Madrid,5,18,2018,62.9
930514,Madrid,5,19,2018,63.6
930515,Madrid,5,20,2018,63
930516,Madrid,5,21,2018,62.7
930517,Madrid,5,22,2018,63.7
930518,Madrid,5,23,2018,67.9
930519,Madrid,5,24,2018,69.3
930520,Madrid,5,25,2018,60
930521,Madrid,5,26,2018,62.1
930522,Madrid,5,27,2018,64.7
930523,Madrid,5,28,2018,61.7
930524,Madrid,5,29,2018,59.9
930525,Madrid,5,30,2018,59.6
930526,Madrid,5,31,2018,66.1
930527,Madrid,6,1,2018,65.7
930528,Madrid,6,2,2018,62.3
930529,Madrid,6,3,2018,65.1
930530,Madrid,6,4,2018,63
930531,Madrid,6,5,2018,61.2
930532,Madrid,6,6,2018,59.9
930533,Madrid,6,7,2018,64.7
930534,Madrid,6,8,2018,62.6
930535,Madrid,6,9,2018,61.7
930536,Madrid,6,10,2018,60.8
930537,Madrid,6,11,2018,62.4
930538,Madrid,6,12,2018,65.6
930539,Madrid,6,13,2018,66.9
930540,Madrid,6,14,2018,68.1
930541,Madrid,6,15,2018,72.7
930542,Madrid,6,16,2018,76
930543,Madrid,6,17,2018,76
930544,Madrid,6,18,2018,69.9
930545,Madrid,6,19,2018,77.1
930546,Madrid,6,20,2018,80.7
930547,Madrid,6,21,2018,80.9
930548,Madrid,6,22,2018,80.5
930549,Madrid,6,23,2018,83.3
930550,Madrid,6,24,2018,83.9
930551,Madrid,6,25,2018,85.3
930552,Madrid,6,26,2018,84.1
930553,Madrid,6,27,2018,81.6
930554,Madrid,6,28,2018,79.3
930555,Madrid,6,29,2018,76.5
930556,Madrid,6,30,2018,74.5
930557,Madrid,7,1,2018,75.1
930558,Madrid,7,2,2018,73.4
930559,Madrid,7,3,2018,75.5
930560,Madrid,7,4,2018,74
930561,Madrid,7,5,2018,73.8
930562,Madrid,7,6,2018,77.8
930563,Madrid,7,7,2018,80.9
930564,Madrid,7,8,2018,79.4
930565,Madrid,7,9,2018,82.7
930566,Madrid,7,10,2018,83.2
930567,Madrid,7,11,2018,81.3
930568,Madrid,7,12,2018,79.3
930569,Madrid,7,13,2018,82
930570,Madrid,7,14,2018,82.4
930571,Madrid,7,15,2018,75.5
930572,Madrid,7,16,2018,75.7
930573,Madrid,7,17,2018,80
930574,Madrid,7,18,2018,81.7
930575,Madrid,7,19,2018,79.1
930576,Madrid,7,20,2018,76.1
930577,Madrid,7,21,2018,75.1
930578,Madrid,7,22,2018,77.6
930579,Madrid,7,23,2018,82
930580,Madrid,7,24,2018,81.1
930581,Madrid,7,25,2018,80.7
930582,Madrid,7,26,2018,81.2
930583,Madrid,7,27,2018,81.4
930584,Madrid,7,28,2018,80.5
930585,Madrid,7,29,2018,80.2
930586,Madrid,7,30,2018,80.1
930587,Madrid,7,31,2018,81.9
930588,Madrid,8,1,2018,84.6
930589,Madrid,8,2,2018,88.3
930590,Madrid,8,3,2018,91
930591,Madrid,8,4,2018,88.1
930592,Madrid,8,5,2018,87.9
930593,Madrid,8,6,2018,87.2
930594,Madrid,8,7,2018,87.2
930595,Madrid,8,8,2018,81.9
930596,Madrid,8,9,2018,78.9
930597,Madrid,8,10,2018,77.2
930598,Madrid,8,11,2018,82.2
930599,Madrid,8,12,2018,83.8
930600,Madrid,8,13,2018,80
930601,Madrid,8,14,2018,80
930602,Madrid,8,15,2018,81.2
930603,Madrid,8,16,2018,80.7
930604,Madrid,8,17,2018,77.7
930605,Madrid,8,18,2018,75.3
930606,Madrid,8,19,2018,78
930607,Madrid,8,20,2018,79.9
930608,Madrid,8,21,2018,80.2
930609,Madrid,8,22,2018,79.5
930610,Madrid,8,23,2018,79.7
930611,Madrid,8,24,2018,79.3
930612,Madrid,8,25,2018,77.6
930613,Madrid,8,26,2018,76.8
930614,Madrid,8,27,2018,80.6
930615,Madrid,8,28,2018,82.4
930616,Madrid,8,29,2018,79.9
930617,Madrid,8,30,2018,79.8
930618,Madrid,8,31,2018,81.1
930619,Madrid,9,1,2018,81.6
930620,Madrid,9,2,2018,83
930621,Madrid,9,3,2018,80.6
930622,Madrid,9,4,2018,76.3
930623,Madrid,9,5,2018,74.8
930624,Madrid,9,6,2018,71.3
930625,Madrid,9,7,2018,72
930626,Madrid,9,8,2018,68.7
930627,Madrid,9,9,2018,71.6
930628,Madrid,9,10,2018,73.4
930629,Madrid,9,11,2018,72.5
930630,Madrid,9,12,2018,73.1
930631,Madrid,9,13,2018,76.5
930632,Madrid,9,14,2018,77.2
930633,Madrid,9,15,2018,76
930634,Madrid,9,16,2018,74.8
930635,Madrid,9,17,2018,72.1
930636,Madrid,9,18,2018,76.8
930637,Madrid,9,19,2018,74.7
930638,Madrid,9,20,2018,75.9
930639,Madrid,9,21,2018,77.1
930640,Madrid,9,22,2018,78.3
930641,Madrid,9,23,2018,78.3
930642,Madrid,9,24,2018,79.1
930643,Madrid,9,25,2018,75
930644,Madrid,9,26,2018,73.7
930645,Madrid,9,27,2018,71.3
930646,Madrid,9,28,2018,71.5
930647,Madrid,9,29,2018,70.9
930648,Madrid,9,30,2018,71.7
930649,Madrid,10,1,2018,67.6
930650,Madrid,10,2,2018,64.1
930651,Madrid,10,3,2018,67
930652,Madrid,10,4,2018,67.3
930653,Madrid,10,5,2018,66.6
930654,Madrid,10,6,2018,67.3
930655,Madrid,10,7,2018,60.1
930656,Madrid,10,8,2018,57.2
930657,Madrid,10,9,2018,56.5
930658,Madrid,10,10,2018,58.9
930659,Madrid,10,11,2018,63.1
930660,Madrid,10,12,2018,66.1
930661,Madrid,10,13,2018,66.4
930662,Madrid,10,14,2018,60.6
930663,Madrid,10,15,2018,53.7
930664,Madrid,10,16,2018,59
930665,Madrid,10,17,2018,60.4
930666,Madrid,10,18,2018,61.3
930667,Madrid,10,19,2018,59.3
930668,Madrid,10,20,2018,62
930669,Madrid,10,21,2018,62.4
930670,Madrid,10,22,2018,55.5
930671,Madrid,10,23,2018,60
930672,Madrid,10,24,2018,59.2
930673,Madrid,10,25,2018,58.8
930674,Madrid,10,26,2018,55.1
930675,Madrid,10,27,2018,50.7
930676,Madrid,10,28,2018,43.5
930677,Madrid,10,29,2018,45.5
930678,Madrid,10,30,2018,46.3
930679,Madrid,10,31,2018,48.5
930680,Madrid,11,1,2018,49.8
930681,Madrid,11,2,2018,55.8
930682,Madrid,11,3,2018,49
930683,Madrid,11,4,2018,47.1
930684,Madrid,11,5,2018,49.3
930685,Madrid,11,6,2018,49
930686,Madrid,11,7,2018,51.5
930687,Madrid,11,8,2018,48.3
930688,Madrid,11,9,2018,50.4
930689,Madrid,11,10,2018,54.1
930690,Madrid,11,11,2018,57.6
930691,Madrid,11,12,2018,53.8
930692,Madrid,11,13,2018,52.6
930693,Madrid,11,14,2018,-99
930694,Madrid,11,15,2018,-99
930695,Madrid,11,16,2018,56
930696,Madrid,11,17,2018,-99
930697,Madrid,11,18,2018,51.3
930698,Madrid,11,19,2018,51.9
930699,Madrid,11,20,2018,50.6
930700,Madrid,11,21,2018,48.7
930701,Madrid,11,22,2018,46.8
930702,Madrid,11,23,2018,48.3
930703,Madrid,11,24,2018,40.4
930704,Madrid,11,25,2018,51
930705,Madrid,11,26,2018,49.7
930706,Madrid,11,27,2018,43.8
930707,Madrid,11,28,2018,40.8
930708,Madrid,11,29,2018,41.6
930709,Madrid,11,30,2018,45.6
930710,Madrid,12,1,2018,41.2
930711,Madrid,12,2,2018,42
930712,Madrid,12,3,2018,43.7
930713,Madrid,12,4,2018,46.2
930714,Madrid,12,5,2018,47
930715,Madrid,12,6,2018,46.7
930716,Madrid,12,7,2018,40.8
930717,Madrid,12,8,2018,44.1
930718,Madrid,12,9,2018,44.2
930719,Madrid,12,10,2018,42.5
930720,Madrid,12,11,2018,41.9
930721,Madrid,12,12,2018,39.7
930722,Madrid,12,13,2018,46.5
930723,Madrid,12,14,2018,40.6
930724,Madrid,12,15,2018,40.3
930725,Madrid,12,16,2018,49.1
930726,Madrid,12,17,2018,39.6
930727,Madrid,12,18,2018,38
930728,Madrid,12,19,2018,44.3
930729,Madrid,12,20,2018,45.4
930730,Madrid,12,21,2018,45.7
930731,Madrid,12,22,2018,45.5
930732,Madrid,12,23,2018,41.5
930733,Madrid,12,24,2018,41.5
930734,Madrid,12,25,2018,42
930735,Madrid,12,26,2018,41.1
930736,Madrid,12,27,2018,39.3
930737,Madrid,12,28,2018,40.8
930738,Madrid,12,29,2018,42.3
930739,Madrid,12,30,2018,42.6
930740,Madrid,12,31,2018,38.7
930741,Madrid,1,1,2019,37.9
